0.0000842,0.0000774,0.0000767,,7.94333E-05,3.38264E-06
0.0001327,0.0001313,0.0001289,,0.000130967,1.56915E-06
0.00003181,0.00003056,0.00003072,,0.00003103,5.55398E-07
0.000003619,0.000003621,0.000003278,,0.000003506,1.61222E-07
0.000003441,0.000003409,0.000003125,,0.000003325,1.42023E-07
0.000003359,0.000002799,0.000003057,,3.07167E-06,2.28854E-07
